LICYR,LICTYPE,LICNO,BUSNAME,OWNERSHIP,LOTADDR,LOTCITY,LOTSTATE,PHONE
15,UD,5866,TWIN PEAKS AUTO SALES,LLC,2000 MAIN STREET,NORMAN,OK,(405) 701-0866
15,UD,8959,TWISTER AUTO SALES,S,2404 NW FT. SILL BLVD,LAWTON,OK,(580) 351-2488
15,UD,8178,TWISTER TRUCKS,S,8705 W. RENO,OKLAHOMA CITY,OK,(405) 495-1935
15,UD,5320,"TYCOON MOTORSPORTS, LLC",LLC,610 HIGHWAY 70 E.,KINGSTON,OK,(580) 564-3100
15,UD,7523,TYLER AUTOMOTIVE CONSULTING,LLC,7408 NW 83RD STREET SUITE B,OKLAHOMA CITY,OK,(405) 474-3672
15,UD,4880,TYLER MOTORS,S,1002 N. FIRST,DURANT,OK,(580)924-0997
15,UD,4025,"TYNES AUTO SALES, LLC",LLC,29009 HIGHWAY 70 WEST,WILSON,OK,(580) 668-2533
15,UD,8545,U AUTO PAWN USED CAR SALES,LLC,4000 TINKER DIAGONAL,DEL CITY,OK,(405) 672-4907
15,UD,8571,"U-DEAL MOTORS, LLC",LLC,1701 S. MAY,OKLAHOMA CITY,OK,(405) 778-8599
15,UD,5239,UGLY JOHN'S RV'S,LLC,19123 E. ADMIRAL PLACE,TULSA,OK,(918) 266-6633
15,UD,4110,UH AUTO SALES,S,600 SE 49TH STREET,PRYOR,OK,(918) 373-0777
15,UD,7714,ULTIMATE AUTO FINANCE,C,11639 N. 113TH EAST AVENUE,COLLINSVILLE,OK,(918) 828-5656
15,UD,6385,UMSTED AUTO PLACE,S,116 S. 9TH,DURANT,OK,(580) 920-1966
15,UD,6496,"UNCLE SAM'S CARS ETC, LLC #2",LLC,704 SW LEE BLVD,LAWTON,OK,(580) 585-5979
15,UD,6050,"UNCLE SAM'S CARS ETC., LLC",LLC,701 SW LEE BLVD,LAWTON,OK,(580) 704-6919
15,UD,8130,"UNCLE SAM'S CARS ETC., LLC #3",LLC,2114 NW FT. SILL BLVD,LAWTON,OK,(580) 585-1084
15,UD,7400,UNION STREET MOTORS,S,1801 N. UNION,PONCA CITY,OK,(580) 762-3332
15,UD,8356,UNIQUE MOTOR SPORTS,LLC,5777 YORK DRIVE,NORMAN,OK,(405) 701-0113
15,UD,5164,UNITED AUTO SALES,LLC,4601 NW 39TH,OKLAHOMA CITY,OK,(405) 789-4242
15,UD,7110,UNITED AUTO SALES #2,LLC,5710 NW 39TH STREET,WARR ACRES,OK,(405) 491-5959
15,UD,9237,UNITED CARS,LLC,1617 SW 29TH,OKLAHOMA CITY,OK,(405) 636-4777
15,UD,2938,"UNITED MOTORS, INC",C,1405 N. MILT PHILLIPS,SEMINOLE,OK,(405)382-6130
15,UD,6077,UNITED SPORTS & AUTOS,S,630 N. MAIN,MUSKOGEE,OK,(918) 682-9935
15,UD,4302,UNIVERSAL AUTO SALES,LLC,1312 S. PORTLAND,OKLAHOMA CITY,OK,(405) 602-5497
15,UD,1017,UNIVERSAL M/H & USED CARS,C,6100 S. SHIELDS BLVD,OKLAHOMA CITY,OK,(405)634-4981
15,MH,218,"UNIVERSAL MOBILE HOMES, INC #2",C,6220 S. SHIELDS,OKLAHOMA CITY,OK,(405) 635-1797
15,I,25,"UNIVERSAL MOBILE HOMES, INC.",C,5817 S. SHIELDS,OKLAHOMA CITY,OK,(405) 631-3639
15,MH,55,"UNIVERSAL MOBILE HOMES, INC.",C,5817 S. SHIELDS,OKLAHOMA CITY,OK,(405)631-3639
15,UD,6746,"UNIVERSAL VEHICLE SALES, INC",C,5315 E. 11TH STREET,TULSA,OK,(918) 838-1151
15,WD,10561,UNIVERSITY AUTO SALES,S,4104 SAM GORDON DRIVE,NORMAN,OK,(405) 360-0707
15,UD,8657,UNIVERSITY MOTORS,S,4611 E. 11TH STREET,TULSA,OK,(918) 619-9977
15,UD,7172,UNME AUTO SALES,S,36824 EW 112,OKEMAH,OK,(405) 944-1010
15,UD,4294,US 1 AUTO,S,9107 E. 11TH STREET,TULSA,OK,(918) 292-8282
15,UD,7626,"US AUTO CENTER SALES, LLC",LLC,14780 S. MEMORIAL,BIXBY,OK,(918) 366-9100
15,UD,6632,"USA MOTOR CARS, INC",C,5205 E. 11TH STREET,TULSA,OK,(918) 835-7000
15,UD,8562,"USED CAR CITY, LLC",LLC,3524 E. 11TH STREET,TULSA,OK,(918) 583-1349
15,UD,9413,USED CAR FACTORY,C,15201 S. MEMORIAL,BIXBY,OK,(918) 369-3000
15,UD,6818,"USED CARS 'R' US, INC",C,108 NW 2ND STREET,LAWTON,OK,(580) 353-2444
15,UD,5736,"V.I.P. MOTORS, LLC",LLC,21204 E. 480 ROAD,CLAREMORE,OK,(918) 342-4950
15,UD,6924,"V8 CHOPPERS, LLC",LLC,10060 S. 592 ROAD,MIAMI,OK,(918) 542-8832
15,UD,405,VALLEY MOTOR COMPANY,S,600 S. CHICKASAW,PAULS VALLEY,OK,(405) 238-3318
15,UD,4331,"VAL-MOTORS, LLC",LLC,4524 CHARLES PAGE BLVD,TULSA,OK,(918) 313-1710
15,UD,2174,VALUE AUTO MART,LLC,415 N. INDEPENDENCE,ENID,OK,(580)237-0071
15,WD,10671,VALUE MOTORS,S,3512 S.W. 130TH ST,OKLAHOMA CITY,OK,(405) 632-3355
15,UD,8051,"VAN HORN MOTORS, LLC",LLC,129 S. MISSISSIPPI,ADA,OK,(580) 272-4479
15,UD,2687,"VANCE CHEV, BUICK, GMC, INC",C,520 DELAWARE,PERRY,OK,(580)336-2273
15,UD,2649,"VANCE CHRY, DODGE, JEEP, RAM",C,3606 OKLAHOMA 10,MIAMI,OK,(918) 542-4424
15,UD,2203,VANCE COUNTRY FORD,C,5400 S. DIVISION,GUTHRIE,OK,(405)282-2727
15,UD,2226,VANCE FORD-LINCOLN,C,510 N. MAIN,MIAMI,OK,(918) 542-3341
15,UD,7691,VANHOOZER AUTO SALES,S,201 SW LEE BLVD,LAWTON,OK,(580) 353-4141
15,UD,4209,"VARSITY BUS SALES, LLC",LLC,2735 E. HIGHWAY 117,SAPULPA,OK,(918) 512-6911
15,UD,6883,VAUGHN AUTO & TRUCK SALES,S,414 S. WYANDOTTE,LOCUST GROVE,OK,(918) 479-8093
15,AD,3147,VAUGHN'S AUTO & TRUCK SALVAGE,S,414 S. WYANDOTTE,LOCUST GROVE,OK,(918) 479-8093
15,UD,4388,VENDUE AUTO DIRECT,LLC,5204 N. ROCKWELL,BETHANY,OK,(855) 583-6383
15,UD,3833,VENTURE DRILLING SUPPLY & SALES,S,4611 S. MUSKOGEE AVENUE,TAHLEQUAH,OK,(918)456-8119
15,UD,9895,"VERDIGRIS AUTO & TRUCK SALES, LLC",LLC,5855 E. HIGHWAY 266,VERDIGRIS,OK,(918) 639-8711
15,AD,387,VERNON SALVAGE,S,5556 HIGHWAY 69 NORTH,PRYOR,OK,(918)825-0307
15,UD,9751,VERNON'S AUTO SALES,S,5402 N. HIGHWAY 69,PRYOR,OK,(918) 825-0820
15,UD,9914,VICTORY LANE MOTORS,S,1016 E. SHAWNTEL SMITH BLVD,MULDROW,OK,(918) 427-8800
15,UD,8975,VICTORY USED CARS,LLC,6621 S. SHIELDS,OKLAHOMA CITY,OK,(405) 632-0300
15,UD,8274,"VILLA AUTO PLAZA, LLC",LLC,705 N. VILLA AVENUE,OKLAHOMA CITY,OK,(405) 319-9900
15,I,265,VILLAGE HOMES,C,12249 SW HIGHWAY 54,AUGUSTA,KS,(316) 733-9550
15,MHP,R1020,VILLAGE OAKS MFG COMMUNITY,LLC,9429 SE 29TH STREET,MIDWEST CITY,OK,(405) 737-6289
15,UD,8414,VINCE'S REBUILDER SALES,S,68352 E. 100TH ROAD,WYANDOTTE,OK,(918) 666-1664
15,UD,7219,VINDLE'S USED CARS,S,"ROUTE 1, BOX 432",WESTVILLE,OK,(918)723-4814
15,UD,8758,"VINTAGE MOTORS, LLC",LLC,806 DEAN A MCGEE AVENUE,OKLAHOMA CITY,OK,(405) 272-5098
15,UD,2517,"VINTON BAKER FORD, INC.",C,205 S. MAIN,FAIRVIEW,OK,(580) 227-4405
15,UD,9831,VIPER MOTORS,S,3145 E. RENO,DEL CITY,OK,(405) 601-1168
15,UD,7447,VISION MOTORSPORTS,S,7018 E. 41ST,TULSA,OK,(918) 610-7000
15,UD,2629,VOLKSWAGEN OF EDMOND,LLC,14200 N. BROADWAY EXTENSION,EDMOND,OK,(405) 416-2200
15,AD,1349,W A M AUTO & SALVAGE,S,HIGHWAY 66 WEST,ELK CITY,OK,(580) 225-9269
15,UD,4347,W A M AUTOS,S,HIGHWAY 66 WEST,ELK CITY,OK,(580) 225-9269
15,UD,1324,W. B. AUTOS,S,9131 S. SHIELDS BLVD,OKLAHOMA CITY,OK,(405) 895-7107
15,UD,8669,"W. G. AUTO COLLECTION, LLC",LLC,1308 S. DIVISION,GUTHRIE,OK,(405) 260-0611
15,UD,4386,"W3 WHOLESALE AUTO, LLC",LLC,8839 HIGHWAY 70,MEAD,OK,(580) 745-9134
15,UD,2995,WADE HIGGINS CHEVROLET BUICK GMC,LLC,1601 N. GREEN,PURCELL,OK,(405) 527-6565
15,UD,2623,"WADE'S RV CLINIC, LLC",LLC,2440 W. 121ST STREET SOUTH,SAPULPA,OK,(918) 291-1011
15,UD,5285,WALKER BROS. RV SALES,S,1409 N. VAN BUREN,ENID,OK,(580) 242-1111
15,UD,5102,WALKER'S AUTO SALES,S,16203 S. ROCK CREEK ROAD,SHAWNEE,OK,(405)273-4759
15,AD,1755,WALKER'S AUTO SALVAGE,S,HIGHWAY 20 EAST,PRYOR,OK,(918)825-7534
15,UD,4068,WALLACE AUTO SALES,P,220 E. LINCOLN,MANGUM,OK,(580) 706-0201
15,UD,284,WALT'S USED CARS,S,507 E. 19TH,OWASSO,OK,(918) 272-7400
15,UD,1771,WANETTE AUTO SALES,P,32985 HIGHWAY 39,WANETTE,OK,(405) 383-2585
15,UD,1021,WARD'S USED CARS,P,4320 CHARLES PAGE BLVD,TULSA,OK,(918) 583-4853
15,WD,10732,WARD'S WHOLESALE AUTOS,S,800 NW 137TH STREET,EDMOND,OK,(405) 753-6129
15,UD,5993,WARRANTY MOTORS,S,920 EAST HIGHWAY 60,PONCA CITY,OK,(580) 762-9333
15,UD,4090,WARWICK'S MOTOR COMPANY,S,128 NE WASHINGTON BLVD,BARTLESVILLE,OK,(918) 336-4115
15,UD,2384,WASHBURN FORD LINCOLN,C,1819 W. OKLAHOMA BLVD,ALVA,OK,(580) 327-1296
15,UD,7315,WATERS EDGE RV SALES,C,446714 E. 355 ROAD,VINITA,OK,(918) 782-1444
15,AD,991,WATKINS SALVAGE,S,420 MYALL SW,ARDMORE,OK,(580) 223-0045
15,UD,4882,WATSON AUTO SALES,P,2800 N. BROADWAY,POTEAU,OK,(918)647-8933
15,MHP,R1029,WATSON MOBILE HOME ESTATES,LP,3320 S. 4TH STREET,CHICKASHA,OK,(405) 224-1624
15,UD,6387,WAYNE DENNY USED CARS,S,17787 E. 452 ROAD,JAY,OK,(918) 253-4174
15,UD,2285,"WAYNE EIDSON CHEVROLET-BUICK, INC.",C,2700 W. BROADWAY,SULPHUR,OK,(580) 622-2196
15,UD,868,WAYNE'S AUTO SALES,S,1401 N. MAIN,NEWCASTLE,OK,(405)387-5668
15,UD,4194,"WE SELL CARS, INC",C,4612 S. SHIELDS BLVD,OKLAHOMA CITY,OK,(405) 631-5880
15,UD,5027,WEATHERFORD TRUCK SALES,C,4900 S. FRONTAGE ROAD,WEATHERFORD,OK,(580) 772-0450
15,AD,3201,WEATHERFORD TRUCK SLS & USED PARTS,C,4900 S. FRONTAGE ROAD,WEATHERFORD,OK,(580) 772-0450
15,UD,4205,"WEBB'S AUTO CENTER, LLC",LLC,302 E. HWY 66,WELLSTON,OK,(405) 356-4200
15,UD,6611,WEBB'S USED CARS,S,2935 S. CHEROKEE STREET,MUSKOGEE,OK,(918) 816-1726
15,UD,3543,WEBSTER MOTOR COMPANY,S,HIGHWAY 69 NORTH,SAVANNA,OK,(918)548-3344
15,UD,5086,WEEKS USED CARS,P,HIGWAY 70B SOUTH,KINGSTON,OK,(580) 564-3585
15,UD,9647,WEISSEL AUTO SALES,S,101 1/2 KENTUCKY STREET,TYRONE,OK,(580) 854-8323
15,MHP,R1026,"WELCOME HOME COMMUNITIES, LLC",LLC,1112 LIFESTYLE DRIVE,OKLAHOMA CITY,OK,(405) 789-4499
15,AD,1974,WELD-ALL AUTO SALVAGE,P,3314 W. NORTH AVENUE,PONCA CITY,OK,(580) 762-2065
15,UD,1825,WEOKIE CREDIT UNION,C,8100 W. RENO,OKLAHOMA CITY,OK,(405) 235-3030
15,UD,5180,"WEST END MOTORS, INC.",C,3490 W. CHEROKEE,SALLISAW,OK,(918) 776-9378
15,UD,2663,"WEST POINTE CHRYSLER, JEEP, DODGE",LLC,11001 W. RENO,OKLAHOMA CITY,OK,(405) 265-1400
15,UD,9703,WEST SILOAM AUTO SALES,S,6238 HIGHWAY 412,COLCORD,OK,(918) 422-4317
15,UD,3639,WEST STAR AUTO,S,2136 SE 59TH,OKLAHOMA CITY,OK,(405) 672-4874
15,UD,7884,WEST STAR AUTO #2,S,4650 S. I-35 SERVICE ROAD,OKLAHOMA CITY,OK,(405) 672-4874
15,UD,9238,WESTERN AUTO CONNECTION,S,2330 S. ROBINSON,OKLAHOMA CITY,OK,(405) 636-4770
15,UD,4003,WESTERN AUTO SALES,S,4488 NW 257,INDIAHOMA,OK,(580) 591-3264
15,MHP,R1021,WESTLAKE MFG HOME COMMUNITY,LLC,9717 NW 10TH STREET,OKLAHOMA CITY,OK,(405) 495-1441
15,MHP,R1022,WESTMOOR MFG HOME COMMUNITY,LLC,7901 S. COUNCIL ROAD,OKLAHOMA CITY,OK,(405) 745-3492
15,UD,6199,"WESTOK AUTO LEASING, LLC",LLC,121 S. STATE STREET,WEATHERFORD,OK,(580) 772-8225
15,UD,3657,WESTSIDE USED CARS,S,909 W. 4TH,HYDRO,OK,(405) 663-2116
15,UD,8094,WEWOKA ST PAWN GOLD & MOTORS,C,420 S. WEWOKA STREET,WEWOKA,OK,(405) 257-2500
15,UD,6867,WHAT EVER CLASSIC AUTO SALES,S,2601 N. 4TH,ENID,OK,(580) 540-8917
15,UD,5521,WHEATLAND MOTOR COMPANY,S,7600 NEWCASTLE ROAD,OKLAHOMA CITY,OK,(405)745-3182
15,UD,2026,"WHEELER CHEVROLET OF HINTON, INC",C,5415 N. BROADWAY,HINTON,OK,(405) 542-3008
15,UD,7956,WHEELS OF NORMAN,C,2500 W. MAIN,NORMAN,OK,(405)364-1401
15,UD,5883,WHEELS OF OKC,LLC,100 SE 29TH STREET,OKLAHOMA CITY,OK,(405) 631-4840
15,UD,4162,"WHEELS OF TALIHINA, LLC",LLC,802-A DALLAS STREET,TALIHINA,OK,(918) 567-2000
15,UD,8603,"WHEELZ MOTOR COMPANY, LLC",LLC,8600 E. MAIN,DRUMRIGHT,OK,(918) 352-1989
15,MHP,R1027,"WHISPERING OAKS MHP, LLC",LLC,9651 E. WATERLOO ROAD,ARCADIA,OK,(405) 396-2791
15,UD,5626,WHITENER'S AUTO SALES,P,318 REDWOOD,WILSON,OK,(580) 668-2766
15,UD,4181,WHITE'S AUTO SALES,S,20384 290TH STREET,POTEAU,OK,(918) 647-5828
15,UD,5061,WHITE'S BODY SHOP & AUTO SALES,S,5701 SW BLVD,TULSA,OK,(918) 812-1395
15,UD,9161,WHITE'S MOTOR COMPANY,S,932 N. 3RD,LANGLEY,OK,(918) 782-9992
15,UD,6273,WHITNEY MOTOR COMPANY,LLC,1101 N. HIGHWAY 81-B,DUNCAN,OK,(580) 252-2202
15,UD,5260,"WHIT'S AUTO SALES, LLC",LLC,910 S. MAIN,SAPULPA,OK,(918)227-7253
15,UD,4475,WHOLESALE AUTO,C,1314 SW 24TH,NORMAN,OK,(405) 364-1817
15,UD,4275,WHOLESALE AUTO BROKERS,S,1395 S. WOODLAND ROAD,MUSKOGEE,OK,(918) 260-3466
15,UD,99,WHOLESALE ENTERPRISES AUTO SALES,C,100 N. DOUGLAS BLVD,MIDWEST CITY,OK,(405) 741-3000
15,MH,549,"WHOLESALE MOBILE HOMES, INC #2",C,3020 S. COMMERCE,ARDMORE,OK,(580) 224-9380
15,I,4,"WHOLESALE MOBILE HOMES, INC.",C,607 HIGHWAY 70 EAST,KINGSTON,OK,(580) 564-9611
15,MH,289,"WHOLESALE MOBILE HOMES, INC.",C,607 HIGHWAY 70 EAST,KINGSTON,OK,(580) 564-9611
15,UD,1660,"WHOLESALE MOTORS, INC.",C,480894 US HIGHWAY 64,ROLAND,OK,(918) 875-3900
15,UD,6243,"WHOLESALE MOTORS, INC. #2",C,480800 US HIGHWAY 64 SUITE 2,ROLAND,OK,(918) 875-3333
15,UD,8981,WHOLESALE STREET BIKES,S,4214 S. ROBINSON,OKLAHOMA CITY,OK,(405) 605-1991
15,UD,8668,"WHOLESALE TRUCK SOURCE, INC.",C,3449 W. 60TH,PORTER,OK,(918) 682-7100
15,AD,1351,WILD HORSE SALVAGE,S,HIGHWAY 59 SOUTH,SALLISAW,OK,(918)775-7271
15,UD,6433,WILD HORSE SALVAGE & USED CARS,S,111266 HIGHWAY 59 LOOP,SALLISAW,OK,(918)775-7271
15,UD,1283,WILDEROM MOTORS TULSA,C,5874 S. MINGO ROAD,TULSA,OK,(918) 630-6000
15,I,30,WILKERSON MOBILE HOME SERVICE,S,"ROUTE 1, BOX 89B",FOSTER,OK,(580) 432-6306
15,AD,1134,"WILKINS OKLAHOMA TRUCK SUPPLY, INC.",C,16600 W. FOUNTAIN ROAD,TONKAWA,OK,(580) 628-5308
15,UD,3345,"WILKINS OKLAHOMA TRUCK SUPPLY, INC.",C,16600 W. FOUNTAIN ROAD,TONKAWA,OK,(580) 628-5308
15,UD,523,"WILLIAMS AUTO SALES, LLC",LLC,453 S. MAIN,McALESTER,OK,(918) 423-5039
15,UD,2760,"WILLIAMS CHEVROLET, INC.",C,1100 E. MAIN,STIGLER,OK,(918)967-3394
15,UD,5595,WILLIAMS MOTORS,S,5201 W. MAIN,CUSHING,OK,(918) 225-6969
15,I,321,WILLIE'S HOME SERVICE,S,712 SHADY,FORT GIBSON,OK,(918) 478-2297
15,AD,1185,WILLIE'S SALVAGE,S,20488 NS 3500,EARLSBORO,OK,(405)997-5782
15,UD,6572,WILLIE'S USED CARS,S,20488 NS 3500,EARLSBORO,OK,(405)997-5782
15,UD,8839,"WILMES AUTO SALES, LLC",LLC,4410 NW CACHE ROAD,LAWTON,OK,(580) 248-4800
15,UD,2906,"WILMES CHEVROLET-BUICK-GMC, INC.",C,2215 E. BROADWAY,ALTUS,OK,(580) 482-4866
15,UD,2217,WILMES SUPERSTORE,C,108 N. VETERANS DRIVE,ALTUS,OK,(580) 482-0617
15,UD,4424,WILSON AUTO & TRUCK SALES,S,14704 S. GRANT,BIXBY,OK,(918)366-4010
15,UD,7890,"WILSON AUTO GROUP, LLC",LLC,6565 B. EAST SKELLY DRIVE,TULSA,OK,(918) 794-1514
15,UD,4226,"WILSON AUTO SALES, LLC",LLC,33093 HIGHWAY 9,TECUMSEH,OK,(405) 598-0442
15,UD,2543,WILSON CHEVROLET- CADILLAC,C,4850 W. 6TH,STILLWATER,OK,(405)372-3925
15,UD,3547,"WILSON FORD PARTS, INC.",C,6000 S. SHIELDS,OKLAHOMA CITY,OK,(405)634-6323
15,AD,95,"WILSON FORD PARTS, INC.",C,6000 S. SHIELDS,OKLAHOMA CITY,OK,(405)634-6323
15,UD,7436,WILSON TRUCK & TRAILER SALES,C,1600 E. PIERCE,MCALESTER,OK,(918) 423-7096
15,UD,2406,WIND RIVER HARLEY DAVIDSON,LLC,301 SE INTERSTATE DRIVE,LAWTON,OK,(580) 353-5088
15,UD,1512,WINTER'S SERVICE & USED CARS,S,902 N. UNION,PONCA CITY,OK,(580) 762-5227
15,UD,7335,"WIZARD AUTO REMARKETING, LLC",LLC,5014 E. 11TH STREET,TULSA,OK,(918) 836-5080
15,UD,6148,"WOMACK AUTO SALES, INC.",C,203 S. PORTER,NORMAN,OK,(405)364-3366
15,UD,1879,WOMACK TRADE CENTER,S,780965 SOUTH HIGHWAY 177,CARNEY,OK,(918)374-2222
15,UD,7187,WOOD MOTOR COMPANY,S,3409 E. 11TH,TULSA,OK,(918)834-2287
15,UD,6530,WOODS AUTO SALES & FINANCE,LLC,420 N. LYNN RIGGS BLVD,CLAREMORE,OK,(918) 283-4555
15,UD,4134,WOODS AUTO SALES & FINANCE II,LLC,680 N. LYNN RIGGS BLVD,CLAREMORE,OK,(918) 283-4806
15,UD,6174,"WOODWARD AUTO-MART, LLC",LLC,502 OKLAHOMA AVENUE,WOODWARD,OK,(580) 334-2699
15,UD,2276,"WOODY MOTOR COMPANY, INC",C,201 S. 2ND,MADILL,OK,(580) 795-3323
15,UD,1251,WOODY'S USED CARS,P,209 N. JENNINGS AVENUE,BARTLESVILLE,OK,(918)336-1144
15,UD,4344,"WORLDWIDE AUTO BROKERS, LLC",LLC,14834 BRISTOL PARK BLVD,EDMOND,OK,(405) 229-1148
15,WD,10728,"WP MOTOR COMPANY, LLC",LLC,7717 DUDLEY STREET,WHEATLAND,OK,(405) 630-9889
15,UD,4277,"XPRESS AUTO SALES & LEASING, LLC",LLC,2502 NW FT. SILL BLVD,LAWTON,OK,(580) 280-4700
15,UD,1080,Y. B. ALDRIDGE USED CARS,S,1124 W. EVERGREEN,DURANT,OK,(580) 924-4543
15,WD,10390,Y2K AUTO FINDERS,C,2016 RED PRAIRIE,EDMOND,OK,(405) 659-1271
15,UD,520,"YALE MOTORS, INC.",C,101 N. 'H' STREET,YALE,OK,(918)387-2431
15,UD,8330,YEOMAN'S AUTO SALES,P,287 W. MAIN,BIG CABIN,OK,(918) 783-5608
15,UD,6035,YEOMAN'S AUTO SALES #2,P,712 S. MILL STREET,PRYOR,OK,(918) 825-6700
15,UD,4466,"YES AUTO CREDIT, LLC",LLC,4325 NW 39TH,OKLAHOMA CITY,OK,(405) 445-3556
15,UD,7186,"YESTERDAY'S CLASSIC CARS, LLC",LLC,7640 HIGHWAY 412,COLCORD,OK,(918) 422-5400
15,UD,7823,"YESTERYEAR CLASSIC AUTOS, LLC",LLC,5702 E. ADMIRAL PLACE,TULSA,OK,(918) 835-6100
15,UD,6575,YOUNG AUTO SALES,P,420 E. BROADWAY,SPIRO,OK,(918) 962-5814
15,UD,4375,YOUNG MOTOR COMPANY,LLC,8001 N. CLASSEN BLVD SUITE A,OKLAHOMA CITY,OK,(405) 843-8001
15,UD,5435,YOUNGS CAR & TRUCK SALES,S,1000 N. 9TH,SAPULPA,OK,(918) 224-9900
15,UD,4549,"YOUR RIDE AUTO SALES, LLC",LLC,116 S. 4TH STREET,SAYRE,OK,(580) 729-7072
15,UD,316,YUKON IMPORT USED CARS,S,806 CEDAR,YUKON,OK,(405)354-5348
15,AD,251,YUKON TRUCK & IMPORT SALVAGE,S,3101 TRIPLE XXX ROAD,MERIDIAN,OK,(405)354-5348
15,UD,8958,"Z66 AUTO AUCTION, LLC",LLC,66 N. MINGO ROAD,TULSA,OK,(918) 794-0660
15,UD,8540,ZIGGY'S AUTO SALES,S,4946 S. PARK DRIVE,BROKEN BOW,OK,(580) 584-9730
15,UD,4014,"Z-MAN MOTORS, LLC",LLC,210 N. MAIN,MCALESTER,OK,(918) 423-9626
15,UD,4016,"ZOOM AUTO SALES, LLC",LLC,9530 S. SHIELDS,OKLAHOMA CITY,OK,(405) 703-8848
15,UD,9999,MAJESTIC MOTORS,LLC,144 MARGINAL ROAD  ,HERKIMER    ,NY,13350
15,UD,9999,MANFREDI HYUNDAI,LLC,1590 HYLAN BOULEVARD,STATEN ISLAND ,NY,10305
15,UD,9999,MAMONES AUTO BODY REPAIRS INC     ,LLC,1261 B BROADWAY   ,WATERVLIET   ,NY,12189
15,UD,9999,MARKS AUTO & PAINT           ,LLC,5202 SENECA ST   ,W SENECA    ,NY,14224
15,UD,9999,MARIOS AUTO CENTER           ,LLC,157 WICKHAM AVE   ,MIDDLETOWN   ,NY,10940
15,UD,9999,MARRALE MOTORS INC           ,LLC,2784 ELMWOOD AV   ,KENMORE    ,NY,14217
15,UD,9999,MANNYS CORNERS GARAGE INC     ,LLC,465 TRUAX RD    ,AMSTERDAM   ,NY,12010
15,UD,9999,MAGNUM BODY SHOP INC           ,LLC,185A MASPETH AVE  ,BROOKLYN    ,NY,11211
15,UD,9999,A 1 AUTO BODY INC           ,LLC,781 ROUTE 25A    ,ROCKY POINT  ,NY,11778
15,UD,9999,A 1 AUTO BODY INC           ,LLC,781 ROUTE 25A    ,ROCKY POINT  ,NY,11778
15,UD,9999,A 1 AUTO BODY INC           ,LLC,781 ROUTE 25A    ,ROCKY POINT  ,NY,11778
15,UD,9999,MANHEIM AUTOMOTIVE           ,LLC,249 BROCKETT RD   ,LITTLE FALLS  ,NY,13365
15,UD,9999,MARINA AUTO OUTLET OF DANSVILLE    ,LLC,45 MAPLE STREET   ,DANSVILLE   ,NY,14437
15,UD,9999,MASERATI AUTO SERVICES INC    ,LLC,3170 CLLEGE PNT BLVD,FLUSHING    ,NY,11354
15,UD,9999,MARSHALLS MOBILE MECHANICAL MMM   ,LLC,21 CLARKS LANE   ,MILTON     ,NY,12547
15,UD,9999,MARITIME MARINE LLC           ,LLC,9268 ERIE ROAD   ,ANGOLA     ,NY,14006
15,UD,9999,MARKS LEISURE TIME MARINE       ,LLC,5364 EAST LAKE RD  ,CONESUS    ,NY,14435
15,UD,9999,MANLEY H VARS SERVICE CENTER INC ,LLC,4801 KINGS HWY   ,BROOKLYN    ,NY,11234
15,UD,9999,MANDE COMPLETE AUTO INC         ,LLC,304 WEST 155TH ST  ,NEW YORK    ,NY,10039
15,UD,9999,MAIN ST AUTO SERVICE           ,LLC,85 NORTH CHESTNUT ST,NEW PALTZ   ,NY,12561
15,UD,9999,A 1 AUTOMOTIVE           ,LLC,512 RT 7      ,PORT CRANE   ,NY,13833
15,UD,9999,A 1 AUTOMOTIVE           ,LLC,512 RT 7      ,PORT CRANE   ,NY,13833
15,UD,9999,MARINE PARK CAR CARE CENTER INC     ,LLC,3095 AVE U     ,BROOKLYN    ,NY,11229
15,UD,9999,MAPLEWOOD AUTO           ,LLC,152 GLENWOOD AVE  ,ROCHESTER   ,NY,14613
15,UD,9999,MANCINI MOTORS           ,LLC,5 MIDWAY ALLEY   ,FONDA     ,NY,12068
15,UD,9999,MAGNOTTAS CAR WASH & DETAILING CENTER  ,LLC,340 CENTRAL AVE   ,WHITE PLAINS  ,NY,10606
15,UD,9999,MANFREDI CHEVROLET LLC         ,LLC,2519 HYLAN BLVD   ,STATEN ISLAND ,NY,10306
15,UD,9999,MASERATI OF WHITE PLAINS       ,LLC,235 TARRYTOWN ROAD ,WHITE PLAINS  ,NY,10607
15,UD,9999,MAPLE GROVE CEMETERY ASSOCIATION     ,LLC,83-15 KEW GDNS RD  ,KEW GDNS    ,NY,11415
15,UD,9999,MARINE BLUE INC           ,LLC,5350 NORTH STREET  ,CANANDAIGUA  ,NY,14424
15,UD,9999,A 1 COLLISION INC           ,LLC,22-07 37TH AVENUE  ,LONG ISLND CTY ,NY,11101
15,UD,9999,MANSOURS MARKET & GAS         ,LLC,2917 PINE AVENUE  ,NIAGARA FALLS ,NY,14301
15,UD,9999,MARITA CAR RENTALS FLEET INC      ,LLC,4565 GENESEE ST   ,BUFFALO    ,NY,14225
15,UD,9999,A 1 COLLISION           ,LLC,3370 RT 112     ,MEDFORD    ,NY,11763
15,UD,9999,MASSENA CAR CENTER           ,LLC,43 LIBERTY AVE   ,MASSENA    ,NY,13662
